X,Y,year,owner_id,datetaken_dss,gap_lc_code,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_o,height_o,width_o,url_z,height_z,width_z,site,datetaken_doy,date,month,URL,Hyperlink,is_useful_pheno,has_flower,note
-1900047.057,3124916.521,2010,53377472@N00 4675576986,149,554,4675576986,53377472@N00,20d8d565ee,4015,5,Jeff and Dale,1,0,0,1275844609,5/29/10 14:03,0,0,jeff spring skiing x mtbaker alpineclubofcanada accvancouver,48.78502,-121.8791,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm5.staticflickr.com/4015/4675576986_49085df5a4_o.jpg,1600,1600,https://farm5.staticflickr.com/4015/4675576986_20d8d565ee_z.jpg,640,640,MountBaker,149,5/29/10,5,http://flickr.com/photos/53377472@N00/4675576986,http://flickr.com/photos/53377472@N00/4675576986,Y,N,
-1884288.649,3128505.814,2015,66733752@N00 21220677573,271,152,21220677573,66733752@N00,7091271cf9,5730,6,Heather Meadows,1,0,0,1443633385,9/28/15 13:16,0,0,mountain lake landscape washington scenery trail nfs nationalforestservice heathermeadows mtbakersnoqualmienationalforest bagleylakestrail mtbakerscenichighway,48.8549,-121.6877,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5730/21220677573_0b6af10333_o.jpg,3000,4000,https://farm6.staticflickr.com/5730/21220677573_7091271cf9_z.jpg,480,640,MountBaker,271,9/28/15,9,http://flickr.com/photos/66733752@N00/21220677573,http://flickr.com/photos/66733752@N00/21220677573,Y,Y,
-1886493.79,3127806.701,2016,16392790@N00 29677729492,255,177,29677729492,16392790@N00,381d15abe4,8391,9,IMG_7971,1,0,0,1474294963,9/11/16 10:06,0,0,NA,48.84341,-121.7138,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm9.staticflickr.com/8391/29677729492_fdb79a9f41_o.jpg,1728,2592,https://farm9.staticflickr.com/8391/29677729492_381d15abe4_z.jpg,427,640,MountBaker,255,9/11/16,9,http://flickr.com/photos/16392790@N00/29677729492,http://flickr.com/photos/16392790@N00/29677729492,Y,Y,
-1883703.322,3128977.721,2009,7821771@N05 3987553846,273,584,3987553846,7821771@N05,bbb9262bc2,2669,3,Road to Artist Point covered with snow,1,0,0,1254842784,9/30/09 7:04,0,0,snow dat mtbaker artistpoint mountbakerhighway stateroute542,48.86046,-121.6818,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm3.staticflickr.com/2669/3987553846_3b24e14a70_o.jpg,1200,1600,https://farm3.staticflickr.com/2669/3987553846_bbb9262bc2_z.jpg,480,640,MountBaker,273,9/30/09,9,http://flickr.com/photos/7821771@N05/3987553846,http://flickr.com/photos/7821771@N05/3987553846,Y,N,
-1884509.706,3127151.743,2016,83413148@N00 34502326741,231,177,34502326741,83413148@N00,4c247ae8e4,4185,5,Tarn and Mount Shuksan,1,0,0,1494689953,8/18/16 5:27,0,0,artistpoint dawn mountbaker mountbakersnoqualmienationalforest mountshuksan mtbaker mtbakersnoqualmienationalforest mtshuksan nationalforest northcascades shuksan tarn washington water,48.84249,-121.6857,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm5.staticflickr.com/4185/34502326741_8e9382ee5b_o.jpg,3648,5472,https://farm5.staticflickr.com/4185/34502326741_4c247ae8e4_z.jpg,427,640,MountBaker,231,8/18/16,8,http://flickr.com/photos/83413148@N00/34502326741,http://flickr.com/photos/83413148@N00/34502326741,N,N,
-1890001.494,3138691.299,2016,11469034@N00 26037405290,98,178,26037405290,11469034@N00,a8e6c697f4,1694,2,Our destination,1,0,0,1460135687,4/7/16 12:26,0,0,hiking scramble snowshoe cascades northcascades mountains nationalforest mtbakersnoqualmienationalforest wilderness mtbakerwilderness mountainclimbing excelsiorpeak å¾’æ­¥ çˆ¬è¡Œ é›ªéž‹è¡Œ å–€æ–¯å–€ç‰¹å±±è„ˆ åŒ—å–€æ–¯å–€ç‰¹å±±è„ˆ å±± åœ‹å®¶æ£®æž— è²å…‹å±±å²è«¾å¤¸ç±³åœ‹å®¶æ£®æž— è’é‡Ž è²å…‹å±±è’é‡Žå€ çˆ¬å±± æ„›å…‹è³½å¸Œçˆ¾å³¯,48.9303,-121.7986,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm2.staticflickr.com/1694/26037405290_4b2eafe266_o.jpg,2573,3860,https://farm2.staticflickr.com/1694/26037405290_a8e6c697f4_z.jpg,427,640,MountBaker,98,4/7/16,4,http://flickr.com/photos/11469034@N00/26037405290,http://flickr.com/photos/11469034@N00/26037405290,Y,N,
-1898689.627,3125604.745,2012,36847906@N04 8022191094,253,178,8022191094,36847906@N04,c9ac6ac590,8453,9,DSC_3062,1,0,0,1348547376,9/9/12 14:05,0,0,NA,48.79437,-121.864,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8453/8022191094_c9ac6ac590_z.jpg,424,640,MountBaker,253,9/9/12,9,http://flickr.com/photos/36847906@N04/8022191094,http://flickr.com/photos/36847906@N04/8022191094,N,N,
-1899328.315,3124311.801,2011,50637361@N07 6320499542,309,554,6320499542,50637361@N07,fff98e4136,6230,7,Skiing Mount Baker's Coleman Glacier,1,0,0,1320624545,11/5/11 13:40,0,0,usa volcano baker skiing powder glacier wa backcountry mountbaker mtbaker mountaineer randonee colemanglacier coldsmoke skipow,48.78148,-121.8676,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm7.staticflickr.com/6230/6320499542_fff98e4136_z.jpg,421,640,MountBaker,309,11/5/11,11,http://flickr.com/photos/50637361@N07/6320499542,http://flickr.com/photos/50637361@N07/6320499542,Y,N,
-1895558.556,3122801.929,2009,32436394@N08 3840176045,232,554,3840176045,32436394@N08,15bb886aba,2618,3,NA,1,0,0,1250801082,8/20/09 15:44,0,0,mountbaker aaronfanetti,48.77746,-121.8133,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm3.staticflickr.com/2618/3840176045_3fd9390e98_o.jpg,453,604,NA,NA,NA,MountBaker,232,8/20/09,8,http://flickr.com/photos/32436394@N08/3840176045,http://flickr.com/photos/32436394@N08/3840176045,Y,N,
-1898796.938,3138138.136,2010,43468415@N00 4699058638,164,172,4699058638,43468415@N00,59b5e959bc,4050,5,MossWig!,1,0,0,1276493441,6/13/10 22:30,0,1,travel family glacier mtbaker pacificcoastalregion,48.90394,-121.9108,14,0,rXhveWpTVrtpXOEq,2410497,0,0,0,1,https://farm5.staticflickr.com/4050/4699058638_b3c3b4b166_o.jpg,600,900,https://farm5.staticflickr.com/4050/4699058638_59b5e959bc_z.jpg,427,640,MountBaker,164,6/13/10,6,http://flickr.com/photos/43468415@N00/4699058638,http://flickr.com/photos/43468415@N00/4699058638,Y,N,
-1880933.476,3138171.098,2010,51959069@N03 5088962634,272,177,5088962634,51959069@N03,62d58f3cd7,4131,5,Yellow Aster Butte 2010  075,1,0,0,1287303922,9/29/10 12:06,0,0,flickr screensaver scenic mobileme tir onne,48.94782,-121.6789,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm5.staticflickr.com/4131/5088962634_62d58f3cd7_z.jpg,640,480,MountBaker,272,9/29/10,9,http://flickr.com/photos/51959069@N03/5088962634,http://flickr.com/photos/51959069@N03/5088962634,Y,N,
-1883213.802,3129131.788,2010,44133035@N04 5194841551,324,177,5194841551,44133035@N04,3c4a6d425d,5122,6,Me & Hans,1,0,0,1290356416,11/20/10 15:28,0,0,NA,48.863,-121.676,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5122/5194841551_3c4a6d425d_z.jpg,480,640,MountBaker,324,11/20/10,11,http://flickr.com/photos/44133035@N04/5194841551,http://flickr.com/photos/44133035@N04/5194841551,N,N,
-1886095.215,3113012.038,2012,77835124@N07 7003481072,123,172,7003481072,77835124@N07,63a3859d51,5191,6,Noisy Creek,1,0,0,1336332351,5/2/12 0:00,0,0,nature concrete photography hiking mountbaker hikes bakerriver newhalem bakerlake,48.71469,-121.6555,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5191/7003481072_8161620504_o.jpg,3141,3933,https://farm6.staticflickr.com/5191/7003481072_63a3859d51_z.jpg,511,640,MountBaker,123,5/2/12,5,http://flickr.com/photos/77835124@N07/7003481072,http://flickr.com/photos/77835124@N07/7003481072,N,N,
-1884155.509,3128430.149,2016,40727076@N00 30457932635,9,177,30457932635,40727076@N00,2fd798897d,5735,6,AIARE 1,1,0,0,1477006018,1/9/16 10:38,0,0,NA,48.85456,-121.6857,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5735/30457932635_324b99bf88_o.jpg,4032,3024,https://farm6.staticflickr.com/5735/30457932635_2fd798897d_z.jpg,640,480,MountBaker,9,1/9/16,1,http://flickr.com/photos/40727076@N00/30457932635,http://flickr.com/photos/40727076@N00/30457932635,Y,N,
-1886538.174,3127730.046,2016,16827930@N05 26881567243,156,177,26881567243,16827930@N05,f144cf3aa6,7462,8,Milky Way over Mount Shuksan,1,0,0,1465172911,6/4/16 23:40,0,0,longexposure night mountbaker milkyway,48.84263,-121.7141,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm8.staticflickr.com/7462/26881567243_9babc2e4b0_o.jpg,1000,1498,https://farm8.staticflickr.com/7462/26881567243_f144cf3aa6_z.jpg,428,640,MountBaker,156,6/4/16,6,http://flickr.com/photos/16827930@N05/26881567243,http://flickr.com/photos/16827930@N05/26881567243,N,N,
-1891740.19,3139829.007,2010,9368841@N07 5236836935,337,178,5236836935,9368841@N07,4796bb3d0c,5170,6,NA,1,0,0,1291618797,12/3/10 19:00,0,0,NA,48.93603,-121.8253,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5170/5236836935_b83abb058e_o.jpg,3056,4592,https://farm6.staticflickr.com/5170/5236836935_4796bb3d0c_z.jpg,426,640,MountBaker,337,12/3/10,12,http://flickr.com/photos/9368841@N07/5236836935,http://flickr.com/photos/9368841@N07/5236836935,N,N,
-1886485.458,3127808.952,2016,33202667@N08 36509261406,226,177,36509261406,33202667@N08,7cece08ab3,4354,5,"081316_113_Ptarmagan Ridge Hike-Mount Baker, WA",1,0,0,1502678584,8/13/16 14:50,0,0,washington ptarmagan ridge,48.84345,-121.7137,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm5.staticflickr.com/4354/36509261406_d0dcc8bd6b_o.jpg,4000,6000,https://farm5.staticflickr.com/4354/36509261406_7cece08ab3_z.jpg,427,640,MountBaker,226,8/13/16,8,http://flickr.com/photos/33202667@N08/36509261406,http://flickr.com/photos/33202667@N08/36509261406,Y,N,
-1884741.336,3127483.94,2015,67506156@N02 25492799601,212,152,25492799601,67506156@N02,4ccf2ef1d4,1700,2,Mount Shuksan in evening light,1,0,0,1457357109,7/31/15 20:02,0,0,wallpaper panorama usa america washington unitedstates pacificnorthwest northamerica wa washingtonstate amerika pnw alpenglow northcascades waterreflection waterreflections deming alpenglÃ¼hen mountshuksan wasserspiegelung vereinigtestaaten nordamerika heathermeadows mtbakersnoqualmienationalforest huntoonpoint kulshanridge 7x3 pazifischernordwesten 21x9 235x100,48.84484,-121.6899,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1700/25492799601_4ccf2ef1d4_z.jpg,274,640,MountBaker,212,7/31/15,7,http://flickr.com/photos/67506156@N02/25492799601,http://flickr.com/photos/67506156@N02/25492799601,Y,N,
-1888812.062,3114020.034,2013,93233029@N04 10011301776,201,172,10011301776,93233029@N04,2b5a6a899b,3802,4,WP_20130720_021,1,0,0,1380505571,7/20/13 17:16,0,0,campingatbouldercreek,48.71693,-121.6943,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm4.staticflickr.com/3802/10011301776_d06c61d221_o.jpg,3552,2000,https://farm4.staticflickr.com/3802/10011301776_2b5a6a899b_z.jpg,640,361,MountBaker,201,7/20/13,7,http://flickr.com/photos/93233029@N04/10011301776,http://flickr.com/photos/93233029@N04/10011301776,N,N,
-1885126.992,3129095.129,2012,59161782@N06 6879390372,83,177,6879390372,59161782@N06,ef51805cd1,6118,7,20120323_114144 (1),1,0,0,1332984962,3/23/12 11:41,0,0,splitboard,48.85803,-121.7007,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm7.staticflickr.com/6118/6879390372_ef51805cd1_z.jpg,427,640,MountBaker,83,3/23/12,3,http://flickr.com/photos/59161782@N06/6879390372,http://flickr.com/photos/59161782@N06/6879390372,Y,N,
-1881572.465,3129133.544,2010,9315648@N08 5301744507,361,167,5301744507,9315648@N08,a27393028c,5003,6,snowshoeing,1,0,0,1293488674,12/27/10 14:24,0,0,snow snowshoeing kellyvenable lisavenable mtbakernationalforestwashington mindyhammond,48.867,-121.6547,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5003/5301744507_98c5d08fe8_o.jpg,2848,4288,https://farm6.staticflickr.com/5003/5301744507_a27393028c_z.jpg,425,640,MountBaker,361,12/27/10,12,http://flickr.com/photos/9315648@N08/5301744507,http://flickr.com/photos/9315648@N08/5301744507,Y,N,
-1905794.32,3108962.278,2010,16418550@N05 5708218972,139,310,5708218972,16418550@N05,67d2bc3bfe,3502,4,93-395_Debris_flow_channel_with_the_Twin_Sisters_in_the_background_South_Fork_Nooksack_River_Drainage_Baker-Snoqualmie_National_Forest_WA,1,0,0,1305058734,5/19/10 7:08,0,0,NA,48.63123,-121.8958,14,0,GZ2rOptQUL9V6JYzZg,12590468,0,0,0,1,https://farm4.staticflickr.com/3502/5708218972_d179c6e53b_o.jpg,5359,3617,https://farm4.staticflickr.com/3502/5708218972_67d2bc3bfe_z.jpg,640,432,MountBaker,139,5/19/10,5,http://flickr.com/photos/16418550@N05/5708218972,http://flickr.com/photos/16418550@N05/5708218972,Y,N,
-1895483.805,3134247.566,2013,13552664@N03 9723363156,251,178,9723363156,13552664@N03,549ec317ba,3807,4,20130908-058,1,0,0,1378879054,9/8/13 16:25,0,0,continentnorthamerica countryunitedstates statesuswashington quadrantnorthwest regionmountbaker cityglacier nationalforestuswamountbakersnoqualmie roadhighway542 trailskylinedivide set2013waskylinedivide year2013,48.87795,-121.8537,14,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm4.staticflickr.com/3807/9723363156_3e2224b8c6_o.jpg,3168,4752,https://farm4.staticflickr.com/3807/9723363156_549ec317ba_z.jpg,427,640,MountBaker,251,9/8/13,9,http://flickr.com/photos/13552664@N03/9723363156,http://flickr.com/photos/13552664@N03/9723363156,Y,N,
-1884768.921,3127745.915,2010,42327244@N07 5049706019,275,584,5049706019,42327244@N07,63a2cbe19c,4154,5,IMG_8750,1,0,0,1286172267,10/2/10 14:12,0,0,sunset mountain snow mt baker panoramic views wilderness,48.84707,-121.6912,14,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm5.staticflickr.com/4154/5049706019_6f828ec6d4_o.jpg,1067,1600,https://farm5.staticflickr.com/4154/5049706019_63a2cbe19c_z.jpg,427,640,MountBaker,275,10/2/10,10,http://flickr.com/photos/42327244@N07/5049706019,http://flickr.com/photos/42327244@N07/5049706019,Y,N,
-1886534.999,3127602.56,2016,33202667@N08 36387261412,226,177,36387261412,33202667@N08,6f30dcb934,4356,5,"081316_76_Ptarmigan Ridge Hike-Mount Baker, WA",1,0,0,1502678561,8/13/16 14:26,0,0,washington ptarmagan ridge mountbaker,48.84152,-121.7136,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm5.staticflickr.com/4356/36387261412_7b693610d6_o.jpg,3376,6000,https://farm5.staticflickr.com/4356/36387261412_6f30dcb934_z.jpg,360,640,MountBaker,226,8/13/16,8,http://flickr.com/photos/33202667@N08/36387261412,http://flickr.com/photos/33202667@N08/36387261412,Y,N,
-1884834.194,3127538.185,2009,94336434@N00 3757892151,206,177,3757892151,94336434@N00,4dd7b0db4a,3492,4,Mount Baker,1,0,0,1248708647,7/25/09 15:37,0,0,washington unitedstates mountbaker,48.84509,-121.6913,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3492/3757892151_4dd7b0db4a_z.jpg,480,640,MountBaker,206,7/25/09,7,http://flickr.com/photos/94336434@N00/3757892151,http://flickr.com/photos/94336434@N00/3757892151,Y,N,
-1883262.04,3129486.116,2015,31768129@N00 20711259626,230,579,20711259626,31768129@N00,11b6c30136,669,1,Mount Shuksan,1,0,0,1440090489,8/18/15 11:13,0,0,NA,48.86599,-121.6779,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm1.staticflickr.com/669/20711259626_196a5a3c44_o.jpg,3140,5964,https://farm1.staticflickr.com/669/20711259626_11b6c30136_z.jpg,337,640,MountBaker,230,8/18/15,8,http://flickr.com/photos/31768129@N00/20711259626,http://flickr.com/photos/31768129@N00/20711259626,Y,Y,
-1884658.612,3127865.89,2014,72063229@N00 14794934129,59,308,14794934129,72063229@N00,98a69fbf50,3849,4,Everyone Sporting a Smile Today,1,0,0,1408555015,2/28/14 14:35,0,0,winter snow mountains snowshoe washington cascades snowshoeing mtbakernationalrecreationarea,48.84839,-121.6902,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3849/14794934129_98a69fbf50_z.jpg,427,640,MountBaker,59,2/28/14,2,http://flickr.com/photos/72063229@N00/14794934129,http://flickr.com/photos/72063229@N00/14794934129,N,N,
-1899812.039,3117042.944,2014,57822453@N00 15566688679,312,177,15566688679,57822453@N00,55bbd93b82,3952,4,20141107_5651,1,0,0,1415581223,11/8/14 10:34,0,0,baker mountbaker mtbaker parkbutte,48.71662,-121.8476,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3952/15566688679_55bbd93b82_z.jpg,320,640,MountBaker,312,11/8/14,11,http://flickr.com/photos/57822453@N00/15566688679,http://flickr.com/photos/57822453@N00/15566688679,Y,N,
-1898990.53,3124194.699,2014,102050913@N05 14462559818,194,554,14462559818,102050913@N05,e0d46d2991,5563,6,Mt. Baker 273,1,0,0,1405306170,7/13/14 9:02,0,0,NA,48.78128,-121.8628,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5563/14462559818_465b2d1474_o.jpg,3000,4000,https://farm6.staticflickr.com/5563/14462559818_e0d46d2991_z.jpg,480,640,MountBaker,194,7/13/14,7,http://flickr.com/photos/102050913@N05/14462559818,http://flickr.com/photos/102050913@N05/14462559818,Y,N,
-1878134.391,3128837.55,2009,90396340@N00 4183692848,345,581,4183692848,90396340@N00,65c96b2b5a,2698,3,...,1,0,0,1260758733,12/11/09 12:42,0,0,winter ice washington nooksack 542 zoe52 ruthcreek route542,48.87274,-121.609,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm3.staticflickr.com/2698/4183692848_0238c9bddc_o.jpg,2448,3264,https://farm3.staticflickr.com/2698/4183692848_65c96b2b5a_z.jpg,480,640,MountBaker,345,12/11/09,12,http://flickr.com/photos/90396340@N00/4183692848,http://flickr.com/photos/90396340@N00/4183692848,N,N,
-1883742.194,3129087.704,2010,88482642@N00 4448593687,58,152,4448593687,88482642@N00,b2226bff56,2767,3,Sledding Fun,1,0,0,1269131162,2/27/10 13:15,0,0,jackson mtbaker lissette,48.86133,-121.6827,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm3.staticflickr.com/2767/4448593687_94e53c061b_o.jpg,2736,3648,https://farm3.staticflickr.com/2767/4448593687_b2226bff56_z.jpg,480,640,MountBaker,58,2/27/10,2,http://flickr.com/photos/88482642@N00/4448593687,http://flickr.com/photos/88482642@N00/4448593687,Y,N,
-1883129.566,3129352.496,2009,58705206@N07 5528763888,244,584,5528763888,58705206@N07,8b66d33c9b,5213,6,my boys .. artist ridge trail .. mt. shuksan,1,0,0,1300172721,9/1/09 0:00,4,0,NA,48.86514,-121.6757,14,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5213/5528763888_b5651f859e_o.jpg,600,800,https://farm6.staticflickr.com/5213/5528763888_8b66d33c9b_z.jpg,480,640,MountBaker,244,9/1/09,9,http://flickr.com/photos/58705206@N07/5528763888,http://flickr.com/photos/58705206@N07/5528763888,Y,N,
-1890546.417,3106758.346,2014,40624925@N04 14683367904,190,582,14683367904,40624925@N04,c8382f5abe,5559,6,myPSE Pit Stops: hydro highway tour,1,0,0,1405711198,7/9/14 21:24,0,0,usa highway baker unitedstates dam wash hydro diablo 20 pse pitstops northcascades highway20 hwy20 pugetsoundenergy hydrohwy,48.64909,-121.6907,16,0,GZ2rOptQUL9V6JYzZg,12590468,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5559/14683367904_c8382f5abe_z.jpg,640,434,MountBaker,190,7/9/14,7,http://flickr.com/photos/40624925@N04/14683367904,http://flickr.com/photos/40624925@N04/14683367904,N,N,
-1878924.892,3124301.286,2009,22446011@N00 3790751185,212,551,3790751185,22446011@N00,d65bff49f5,3556,4,Heavy Enough?,1,0,0,1249454625,7/31/09 9:12,0,0,mountains washington climbing northcascades mtshuksan,48.83104,-121.603,15,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3556/3790751185_d65bff49f5_z.jpg,493,640,MountBaker,212,7/31/09,7,http://flickr.com/photos/22446011@N00/3790751185,http://flickr.com/photos/22446011@N00/3790751185,Y,Y,
-1884768.921,3127745.915,2010,42327244@N07 5050312806,275,584,5050312806,42327244@N07,307fd9a010,4144,5,25,1,0,0,1286171867,10/2/10 14:54,0,0,sunset mountain snow mt baker panoramic views wilderness,48.84707,-121.6912,14,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm5.staticflickr.com/4144/5050312806_bd5b972952_o.jpg,348,1600,https://farm5.staticflickr.com/4144/5050312806_307fd9a010_z.jpg,139,640,MountBaker,275,10/2/10,10,http://flickr.com/photos/42327244@N07/5050312806,http://flickr.com/photos/42327244@N07/5050312806,N,N,
-1890052.172,3107482.003,2014,78596043@N03 14406331858,187,583,14406331858,78596043@N03,afab81ea50,3919,4,IMG_1889,1,0,0,1404703136,7/6/14 12:45,0,0,NA,48.65663,-121.6869,16,0,GZ2rOptQUL9V6JYzZg,12590468,0,0,0,1,https://farm4.staticflickr.com/3919/14406331858_c92d6e34a8_o.jpg,576,1024,https://farm4.staticflickr.com/3919/14406331858_afab81ea50_z.jpg,360,640,MountBaker,187,7/6/14,7,http://flickr.com/photos/78596043@N03/14406331858,http://flickr.com/photos/78596043@N03/14406331858,Y,N,
-1884256.074,3128623.377,2015,66733752@N00 21271006393,271,152,21271006393,66733752@N00,5298b50001,5782,6,Heather Meadows,1,0,0,1443808796,9/28/15 13:35,0,0,creek landscape washington scenery nfs nationalforestservice heathermeadows mtbakersnoqualmienationalforest bagleylakestrail mtbakerscenichighway creekbagley,48.85601,-121.6877,16,0,LzhmjoNQUL.eBvLtuw,12590476,0,0,0,1,https://farm6.staticflickr.com/5782/21271006393_56264385e4_o.jpg,3000,4000,https://farm6.staticflickr.com/5782/21271006393_5298b50001_z.jpg,480,640,MountBaker,271,9/28/15,9,http://flickr.com/photos/66733752@N00/21271006393,http://flickr.com/photos/66733752@N00/21271006393,Y,N,
